Applicationid,Underwriter,Amountfinanced,Term,Status,Dealername,Dealergroup,Dealerstate,Dealercity,Applicationdate Date,Approvaldate Date,Bookeddate Date,Collateralyear,Collateraltype,Collateralnewused,Coficoauto8,Dti,Pti,Dealerrepresentative,Timetobook,Timetodecision,Dealerminimumrate,Cashdown,Totaldown,Isbusinessapp,Timetolastfund,Timetolastdecisiontolastcontract,Apr,Programmanual,Programdefault,Ltv,Dealerreserveamount,Dealerreservepercent,Backend,Invoice,Primaryficoauto8,Lender,Primarystate,Applicationsubmitteduser,Wasapproved,Wasapprovednotbooked,Clientdealerid,Class
251564,hhisek,74274.11,240,Decline,BISH'S RV OF CHEYENNE - WY100,Bish's RV,WY,CHEYENNE,2026-08-22,,,2026,RV,New,577,46.57,4.02,dzilberchtein,,17,7.49,7000,7000,false,,,8.99,Core,Core,0.86,0,,0,85935,849,Source One Financial Services,CO, todd miillsap,0,0,WY100,Core
251704,,59190,180,Auto Decline,MY RV SD - SCA112,,CA,EL CAJON,2026-08-22,,,2027,RV,New,,31.17,16.47,jrubi,,0,22.99,5400,5400,false,,,23.99,Bronze,Bronze,1.12,0,,0,52670,619,Source One Financial Services,CA,,0,0,SCA112,Business First
251538,mlomedico,17305.59,180,Decline,North Country RV - MN829,Markquart,MN,Ham Lake,2026-08-22,,,2020,RV,Used,,28.88,4.2,S1House,,20,13.24,2000,2000,false,,,14.24,Silver 1,Silver 1,1.14,0,,0,15200,666,Source One Financial Services,MN, austin herczeg,0,0,MN829,Silver
251416,avera,31234.59,180,Decline,General RV - Jacksonville - FL236,General RV,FL,Orange Park,2026-08-22,,,2026,RV,New,,24.93,5.72,pcarter,,110,10.24,1000,1000,false,,,11.74,Core,Not Applicable,0.82,0,,0,38038,684,Connexus Credit Union,FL, lou marino,0,0,FL236,Not Applicable
251494,,136819.05,240,Auto Decline,Campers Inn - Ocala - FL158,Campers Inn,FL,Ocala,2026-08-22,,,2026,RV,New,,56.09,17.46,pcarter,,4,22.99,7000,16500,false,,,23.99,Bronze,Silver 1,1.26,0,,0,108565,642,Source One Financial Services,FL, aaron brown,0,0,FL158,Business First
251672,mlomedico,28213.27,180,Approved,GREAT AMERICAN RV SUPERSTORE-HATTIESBURG - MS113,,MS,HATTIESBURG,2026-08-22,2026-08-22,,2026,RV,New,803,33.95,4.37,jsmith,,40,7.49,6000,6000,false,,,8.99,Core,Core,0.78,0,,0,36345,813,Source One Financial Services,MS, ryan campbell,1,1,MS113,Core
251440,Jhill,145402.73,240,Decline,RV Station LTD- Katy -TX290,,TX,Katy,2026-08-22,,,2026,RV,New,663,42.24,11.12,gott,,16,9.99,15000,23000,false,,,11.49,Core,Core,1.1,0,,0,132300,709,Source One Financial Services,TX, jose acosta,0,0,TX290,Core
251478,Jhill,29721.75,204,Auto Approval,BLUE COMPASS RV - DAYTON - OH159,Blue Compass,OH,Dayton,2026-08-22,2026-08-26,,2026,RV,New,,34.02,8.34,jharrington1,,5745,9.99,6000,6000,false,,,11.49,Core,Core,0.93,0,,0,32065,705,Source One Financial Services,OH, robert osburn,1,1,OH159,Core
251687,,86933.18,180,Auto Decline,RV COUNTRY - FRESNO - NCA115,RV Country,CA,FRESNO,2026-08-22,,,2018,RV,Used,,44.34,12.03,jrubi,,0,22.99,40000,40000,false,,,23.99,Bronze,Bronze,0.63,0,,0,137830,616,Source One Financial Services,CA,,0,0,NCA115,Business First
251697,jrubi,33013.06,180,Decline,Blue Compass RV - Santee - SCA168,Blue Compass,CA,Santee,2026-08-22,,,2021,RV,Used,688,59.24,5.27,jrubi,,1062,10.24,10000,10000,false,,,11.74,Core,Core,0.98,0,,0,33700,737,Source One Financial Services,CA, brian breinig,0,0,SCA168,Core
251677,mlomedico,100692.83,180,Auto Approval,Crestview RV - Georgetown -TX177,Campers Inn,TX,Georgetown,2026-08-22,2026-08-22,,2026,RV,New,,49.94,5.63,gott,,33,7.99,5900,5900,false,,,9.49,Core,Core,1.25,0,,0,80585,797,Source One Financial Services,WA, yohannes samuel,1,1,TX177,Core
251608,hhisek,17775.32,180,Decline,Liberty Trail RV - Sulphur Springs - TX580,,TX,Sulphur Springs,2026-08-22,,,2017,RV,Used,,17.71,7.36,gott,,16,11.24,1800,1800,false,,,12.74,Core,Core,1.15,0,,0,15520,693,Source One Financial Services,TX, shaun woodruff,0,0,TX580,Core
251503,eavila,39377,240,Decline,"Kris Willis RV, LLC -MO127",,MO,Dexter,2026-08-22,,,2026,RV,Used,548,37.6,3.31,jweller,,17,9.49,0,0,false,,,10.99,Core,Core,1.17,0,,0,33750,741,Source One Financial Services,MO, mikayla hall,0,0,MO127,Core
251430,lgrace,22401.46,180,Booked,Meyer's I-79 RV Sales - PA148,,PA,Mount Morris,2026-08-22,2026-08-22,2026-08-25,2020,RV,Used,,26.67,5.23,jharrington1,4666,176,9.99,300,300,false,4490,0,11.49,Core,Core,1.54,1344.09,6,0,14550,755,Source One Financial Services,WV, matthew stuchell,1,0,PA148,Core
251514,Jhill,31875.64,180,Auto Approval,"LEACH CAMPER SALES, INC. -IA208",,IA,COUNCIL BLUFFS,2026-08-22,2026-08-22,,2015,RV,Used,715,18.8,2.2,gcoulombe,,26,10.74,3500,3500,false,,,12.24,Core,Core,1.06,0,,0,30030,728,Source One Financial Services,NE, clint ingalls,1,1,IA208,Core
251668,mlomedico,31146.44,180,Approved,Fun Town RV - Indianapolis - IN215,Fun Town,IN,Edinburgh,2026-08-22,2026-08-22,,2023,RV,Used,822,26.45,2.27,jharrington1,,12,7.99,0,0,false,,,9.49,Core,Core,0.92,0,,0,33800,828,Source One Financial Services,IN, chase ackeret,1,1,IN215,Core
251462,hhisek,41727,180,Auto Approval,"APACHE CAMPING CENTER, INC - EVERETT - WA113",,WA,EVERETT,2026-08-22,2026-08-24,,2026,RV,New,652,32.58,3.47,ljablonoski,,3328,13.74,12000,12000,false,,,14.74,Silver 1,Silver 1,1.01,0,,0,41211,646,Source One Financial Services,WA,,1,1,WA113,Silver
251545,hhisek,21179.48,144,Booked,FUN TOWN RV SAN ANTONIO LP - TX465,Fun Town,TX,CIBOLO,2026-08-22,2026-08-22,2026-08-26,2026,RV,New,,29.93,3.9,gott,5879,366,12.49,1540,1540,false,43,5470,13.49,Silver 1,Silver 1,1.39,847.18,4,0,15281,678,Source One Financial Services,TX, connor johnson,1,0,TX465,Silver
251588,hhisek,27404,204,Auto Approval,Blue Compass RV - Liberty Lake - WA154,Blue Compass,WA,Liberty Lake,2026-08-22,2026-08-23,,2027,RV,New,,22.6,5.2,ljablonoski,,1149,10.24,2700,2700,false,,,11.74,Core,Core,1.13,0,,0,24234,698,Source One Financial Services,ID,,1,1,WA154,Core
251530,Jhill,50826.36,204,Auto Approval,JEFF COUCHS CAMPERS -OH107,Jeff Couchs,OH,Trenton,2026-08-22,2026-08-22,,2027,RV,New,,30.4,4.57,jharrington1,,54,10.24,2000,2000,false,,,11.74,Core,Core,0.97,0,,0,52420,688,Source One Financial Services,OH, bryon spencer,1,1,OH107,Core
251433,,29332.79,180,Auto Decline,Rock Solid Funding LLC - TX536,RSF,TX,BEDFORD,2026-08-22,,,2023,RV,Used,,29.61,11.85,S1House,,0,22.99,0,0,false,,,23.99,Bronze,Bronze,1.09,0,,0,26950,612,Source One Financial Services,ID,,0,0,TX536,Business First
251626,eavila,74841,216,Auto Approval,Smith RV & Marine - ID112,,ID,Idaho Falls,2026-08-22,2026-08-22,,2026,RV,New,665,44.5,5.63,ljablonoski,,124,8.74,0,9000,false,,,9.99,Core,Core,1.14,0,,0,65693,751,Source One Financial Services,WY,,1,1,ID112,Core
251682,ahunt,29053.91,180,Auto Approval,RV COUNTRY - FRESNO - NCA115,RV Country,CA,FRESNO,2026-08-22,2026-08-24,,2026,RV,New,692,27.43,1.38,jrubi,,2996,10.24,4500,4500,false,,,11.74,Core,Core,0.98,0,,0,29614.81,696,Source One Financial Services,CA, travis jury,1,1,NCA115,Core
251661,mlomedico,70732.91,240,Decline,Fun Town RV- Waco-TX212,Fun Town,TX,Hewitt,2026-08-22,,,2026,RV,New,,11.28,6.15,gott,,28,13.74,7500,7500,false,,,14.74,Silver 1,Silver 1,0.96,0,,0,73832,644,Source One Financial Services,OK, eric cuffee,0,0,TX212,Silver
251616,hhisek,188249.63,240,Decline,Ron Hoover - Georgetown - TX497,Ron Hoover,TX,Georgetown,2026-08-22,,,2026,RV,New,661,33.12,9.55,gott,,14,9.99,20000,21500,false,,,11.49,Core,Core,1.19,0,,0,158444,704,Source One Financial Services,TX, edgar duran,0,0,TX497,Core
251524,avera,40394.86,180,Approved,Pete's RV Center Plainville - MA104,Pete's RV,MA,Plainville,2026-08-22,2026-08-22,,2026,RV,New,795,32.66,5.1,gcoulombe,,13,8.74,5400,5794.07,false,,,10.24,Core,Core,1.24,0,,0,32705,771,Source One Financial Services,ME, john hill,1,1,MA104,Core
251612,hhisek,61121.57,180,Decline,San Antonio Rvs -TX265,,TX,Seguin,2026-08-22,,,2026,RV,New,,11.92,9.2,gott,,11,10.24,2000,2000,false,,,11.74,Core,Core,0.79,0,,0,77428,682,Source One Financial Services,TX, cody flores,0,0,TX265,Core
251572,avera,44933.32,216,Conditional Approval,Blue Compass RV - Winston-Salem - NC159,Blue Compass,NC,Rural Hall,2026-08-22,2026-08-22,,2021,RV,Used,705,38.82,4.79,jsmith,,18,9.99,11500,12501,false,,,11.49,Core,Core,1.15,0,,0,39100,718,Source One Financial Services,NC, jamal bailey,1,1,NC159,Core
251419,lgrace,46382,240,Approved,"Midwest RV and Vans, Inc. -IN137",Canopy Financial,IN,Terre Haute,2026-08-22,2026-08-22,,2027,RV,New,,39.97,5.91,jharrington1,,5,9.24,4000,4000,false,,,10.74,Core,Core,0.87,0,,0,53306,727,Source One Financial Services,IN, matt kurtz,1,1,IN137,Core
251463,,38182.39,180,Auto Decline,LDRV of Tampa - FL340,Campers Inn,FL,Seffner,2026-08-22,,,2019,RV,Used,,45.39,7.18,wstoutimore,,0,16.24,1500,1500,false,,,17.24,Silver 2,Silver 2,0.69,0,,0,55440,633,Source One Financial Services,FL,,0,0,FL340,Silver
251495,avera,47275.81,180,Auto Approval,Driftwood RV Center inc-NJ106,,NJ,Clermont,2026-08-22,2026-08-22,,2022,RV,Used,704,29.82,2.7,gcoulombe,,38,10.24,5000,5000,false,,,11.74,Core,Core,0.93,0,,0,50850,736,Source One Financial Services,PA, craig miller,1,1,NJ106,Core
251685,,16819.86,180,Auto Decline,Alabama Campers Tuscaloosa-AL161,,AL,Tuscaloosa,2026-08-22,,,2022,RV,Used,,26.36,5.37,jsmith,,0,22.99,2000,2000,false,,,23.99,Bronze,Bronze,0.98,0,,0,17160,617,Source One Financial Services,AL,,0,0,AL161,Business First
251645,Jhill,26003.93,204,Booked,Fun Town RV - Cleburne -TX108,Fun Town,TX,Cleburne,2026-08-22,2026-08-24,2026-08-27,2026,RV,New,660,40.23,2.95,S1House,7025,2590,9.99,0,0,false,4434,1,9.99,Core,Core,1.37,0,0,0,18950,720,Source One Financial Services,TX, brenden boggs,1,0,TX108,Core
251641,mlomedico,29309.1,240,Decline,Blue Compass RV - Albuquerque - NM112,Blue Compass,NM,Albuquerque,2026-08-22,,,2019,RV,Used,,16.63,4.05,edominguez,,135,8.49,2000,2000,false,,,9.99,Core,Core,1.17,0,,0,25050,842,Source One Financial Services,AZ, scott rodriguez,0,0,NM112,Core
251674,eavila,91350.67,204,Conditional Approval,OPTIMUM RV OCALA - FL162,Optimum RV,FL,OCALA,2026-08-22,2026-08-22,,2025,RV,New,,40.03,6.94,pcarter,,35,10.24,60000,62494,false,,,11.74,Core,Core,0.67,0,,0,136950,691,Source One Financial Services,NC, quincey lindsey,1,1,FL162,Core
251528,hhisek,128379.37,216,Booked,WADES RV SUPERCENTER - OK114,,OK,GLENPOOL,2026-08-22,2026-08-26,2026-08-26,2026,RV,New,627,24.01,14.75,jweller,5902,5884,10.24,26000,26000,false,17,1,11.74,Core,Core,1.04,7702.76,6,0,122881,699,Source One Financial Services,OK, glenpool knowlton,1,0,OK114,Core
251460,mlomedico,23790,180,Booked,LAKE CUMBERLAND MARINE - KY134,,KY,SOMERSET,2026-08-22,2026-08-23,2026-08-26,2022,Boat,Used,,21.18,3.1,jharrington1,5929,1721,7.99,2283.88,2283.88,false,4207,1,9.49,Core,Core,1,1427.4,6,0,23790,855,Source One Financial Services,KY, amanda hopson,1,0,KY134,Core
251648,mlomedico,44492.42,204,Conditional Approval,Blue Compass RV - Charlotte - NC153,Blue Compass,NC,Concord,2026-08-22,2026-08-22,,2020,RV,Used,655,39.95,3.37,jsmith,,71,10.74,6200,8700,false,,,12.24,Core,Core,1.16,0,,0,38500,685,Source One Financial Services,NC, alex kottenstette,1,1,NC153,Core
251550,hhisek,10920.98,120,Approved,Hamilton RV -MI140,Selvius RV,MI,Lumberton,2026-08-22,2026-08-22,,2017,RV,Used,,6.02,2.9,dzilberchtein,,10,8.49,500,500,false,,,9.99,Core,Core,1.03,0,,0,10600,808,Source One Financial Services,MI, ben sexton,1,1,MI140,Core
251434,,15449.38,144,Auto Decline,Ron Hoover - San Antonio - TX500,Ron Hoover,TX,San Antonio,2026-08-22,,,2022,RV,Used,,39.99,4.88,gott,,0,22.99,5000,5000,false,,,23.99,Bronze,Bronze,1.03,0,,0,14960,599,Source One Financial Services,TX,,0,0,TX500,Business First
251399,lgrace,88921.65,240,Auto Approval,Best Choice Trailers & RV-PA123,Canopy Financial,PA,Irwin,2026-08-22,2026-08-22,,2027,RV,New,718,26.92,2.31,jharrington1,,9,10.99,3700,13100,false,,,11.49,Core,Core,1.25,0,,0,71289,710,Source One Financial Services,PA, matt kurtz,1,1,PA123,Core
251627,lgrace,13746.73,144,Decline,Blue Compass RV - Fort Wayne - IN217,Blue Compass,IN,Columbia City,2026-08-22,,,2026,RV,New,,11.24,3.54,jharrington1,,5,9.99,1200,1200,false,,,11.49,Core,Core,0.67,0,,0,20390,702,Source One Financial Services,IN, jesse lazzarino,0,0,IN217,Core
251469,hhisek,19255.69,144,Auto Approval,RV DEPOT LLC - FL188,,FL,THONOTOSASSA,2026-08-22,2026-08-25,,2018,RV,Used,623,43.78,4.62,wstoutimore,,4191,10.49,3000,3000,false,,,11.99,Core,Core,0.71,0,,0,27000,750,Source One Financial Services,FL, valon topalli,1,1,FL188,Core
251666,mlomedico,88682.34,204,Decline,OPTIMUM RV TX LLC - Robstown - TX481,Optimum RV,TX,ROBSTOWN,2026-08-22,,,2027,RV,New,,21.12,7.98,gott,,32,12.49,2500,11750,false,,,13.49,Silver 1,Silver 1,1.07,0,,0,82671,678,Source One Financial Services,TX, cade hall,0,0,TX481,Silver
251601,Jhill,69919.94,240,Approved,JEFF COUCHS CAMPERS -OH107,Jeff Couchs,OH,Trenton,2026-08-22,2026-08-22,,2026,RV,New,,28.5,9.82,jharrington1,,41,9.74,7330,7330,false,,,11.24,Core,Core,0.82,0,,0,84945,728,Source One Financial Services,TX, charles thomas,1,1,OH107,Core
251621,eavila,26667.78,180,Decline,RV COUNTRY - FRESNO - NCA115,RV Country,CA,FRESNO,2026-08-22,,,2021,RV,Used,,37.76,10.86,jrubi,,14,11.74,8500,8500,false,,,12.24,Core,Core,0.98,0,,0,27345,690,Source One Financial Services,CA, cindy poulsen,0,0,NCA115,Core
251418,,63790.58,240,Cancelled,RV Dynasty - IN177,,IN,Bunker Hill,2026-08-22,,,2026,RV,New,,0,0,jharrington1,,,22.99,6600,6600,false,,,23.99,Bronze,Bronze,1.04,0,,0,61595,,Source One Financial Services,OH, jeff gunnell,0,0,IN177,Business First
251698,hhisek,47554.47,144,Decline,Blue Compass RV - Las Vegas - NV118,Blue Compass,NV,Las Vegas,2026-08-22,,,2019,RV,Used,,21.06,5.76,ljablonoski,,2291,14.99,5000,5000,false,,,15.99,Silver 1,Silver 1,0.99,0,,0,47925,654,Source One Financial Services,KS, alex noon,0,0,NV118,Silver
251664,,12758,120,Auto Decline,WADES RV SUPERCENTER - OK114,,OK,GLENPOOL,2026-08-22,,,2017,RV,Used,,36.73,4.19,jweller,,0,16.24,2300,2300,false,,,17.24,Silver 2,Silver 2,1,0,,0,12760,637,Source One Financial Services,OK,,0,0,OK114,Silver
251400,hhisek,69492,240,Decline,LEONARD TRUCK and TRAILER INC. -OH164,,OH,NORTH JACKSON,2026-08-22,,,2027,RV,New,,53.57,8.54,jharrington1,,3,9.74,8000,8000,false,,,11.24,Core,Core,1.26,0,,0,55224,730,Source One Financial Services,MD,,0,0,OH164,Core
251701,hhisek,39600,180,Decline,RNR RV CENTER - SPOKANE - WA150,,WA,Spokane,2026-08-22,,,2014,RV,Used,,33.5,14.98,ljablonoski,,2260,15.49,14500,14500,false,,,16.49,Silver 1,Silver 1,0,0,,0,0,657,Source One Financial Services,WA,,0,0,WA150,Silver
251700,hhisek,53150.95,240,Conditional Approval,Blue Compass RV - Austin - TX522,Blue Compass,TX,Buda,2026-08-22,2026-08-24,,2026,RV,New,,30.44,3.51,gott,,2243,9.99,2600,2600,false,,,11.49,Core,Core,1,0,,0,53345,696,Source One Financial Services,TX, caleb munoz,1,1,TX522,Core
251533,hhisek,11407.3,120,Approved,Bus Supply Company INC-MS118,,MS,Mccomb,2026-08-22,2026-08-22,,2026,RV,New,816,12.35,2.52,jsmith,,9,7.49,4000,4000,false,,,8.99,Core,Core,0.66,0,,0,17322.16,807,Source One Financial Services,MS, demi revels,1,1,MS118,Core
251592,avera,36710.12,180,Decline,HORIZON RV CENTER - GA136,,GA,LAKE PARK,2026-08-22,,,2017,RV,Used,660,33.33,5.97,jsmith,,19,14.99,3700,3700,false,,,15.99,Silver 1,Silver 1,0.79,0,,0,46360,645,Source One Financial Services,GA, lazaro remolina,0,0,GA136,Silver
251408,avera,27967.13,180,Booked,RCD RV - Medina - OH206,,OH,medina,2026-08-22,2026-08-25,2026-08-26,2021,RV,Used,639,28.31,2.32,jharrington1,6130,4726,9.24,0,0,false,1404,0,10.74,Core,Core,1.22,1678.03,6,0,22900,773,Source One Financial Services,OH, nathan olesh,1,0,OH206,Core
251606,hhisek,16996.45,144,Decline,AMERICA GO RV (Seguin) -TX419,,TX,SEGUIN,2026-08-22,,,2015,RV,Used,,19.39,4.43,gott,,17,10.99,10000,10000,false,,,12.49,Core,Core,0.47,0,,0,36100,708,Source One Financial Services,TX, matthew miehle,0,0,TX419,Core
251650,,85394.99,240,Auto Decline,Blue Compass RV - Danville - VA125,Blue Compass,VA,Ringgold,2026-08-22,,,2026,RV,New,,18.11,13.45,jsmith,,0,22.99,500,500,false,,,23.99,Bronze,Bronze,1.42,0,,0,60340,,Source One Financial Services,VA,,0,0,VA125,Business First
251445,,61103.97,180,Auto Decline,BLUE COMPASS RV - DENTON - TX148,Blue Compass,TX,Denton,2026-08-22,,,2027,RV,New,,43.52,2.61,gott,,0,22.99,10000,10000,false,,,23.99,Bronze,Bronze,1.19,0,,0,51486.5,610,Source One Financial Services,TX,,0,0,TX148,Business First
251643,mlomedico,21730.5,144,Conditional Approval,Bradford Marine & ATV-North Little Rock-AR141,Bradford Marine,AR,N. Little Rock,2026-08-22,2026-08-22,,2027,Boat,New,,41.03,2.56,jweller,,46,10.24,4000,4000,false,,,11.74,Core,Core,1.24,0,,0,17471.5,690,Source One Financial Services,AR, robby voss,1,1,AR141,Core
251569,hhisek,40425,180,Conditional Approval,SMITH MOTOR CO OF HATTIESBURG INC - MS107,,MS,HATTIESBURG,2026-08-22,2026-08-22,,2027,Boat,New,641,39.05,4.44,jsmith,,4,10.74,4075,4075,false,,,11.74,Core,Core,1.04,0,,0,38711,682,Source One Financial Services,LA, lisa hartfield,1,1,MS107,Core
251479,hhisek,24439.56,180,Decline,Rocky Ridge RV - Tyler - TX574,Rocky Ridge,TX,Tyler,2026-08-22,,,2017,RV,Used,635,10.68,4.22,gott,,9,14.99,2500,2500,false,,,15.99,Silver 1,Silver 1,0.84,0,,0,29200,643,Source One Financial Services,TX, brandon barsh,0,0,TX574,Silver
251570,Jhill,13305.21,144,Decline,Rocky Ridge RV - Nacogdoches - TX525,Rocky Ridge,TX,Nacogdoches,2026-08-22,,,2015,RV,Used,,2.91,2.91,gott,,4,10.99,3000,3000,false,,,12.74,Core,Core,1.05,0,,0,12650,707,Source One Financial Services,TX, troy ansley,0,0,TX525,Core
251590,mlomedico,125087.18,240,Auto Approval,Lakeland RV -WI515,,WI,Milton,2026-08-22,2026-08-28,,2026,RV,New,753,18.02,3.72,S1House,,8704,9.24,1183.79,20625.23,false,,,7.39,Core,Core,1.17,0,,0,106615,762,Source One Financial Services,WI, kevin schmidt,1,1,WI515,Core
251459,,10877.39,120,Auto Decline,Nice Campers.com-AR129,,AR,Russellville,2026-08-22,,,2021,RV,Used,,51.13,2.4,jweller,,0,13.24,1000,1000,false,,,14.24,Silver 1,Silver 1,0.91,0,,0,11935,676,Source One Financial Services,AR,,0,0,AR129,Silver
251583,hhisek,83146.7,240,Approved,Beckley's Camping Center - MD111,,MD,Thurmont,2026-08-22,2026-08-22,,2027,RV,New,816,23.11,4.92,gcoulombe,,63,7.24,10000,10000,false,,,8.49,Core,Not Applicable,0.85,0,,0,98190,703,Connexus Credit Union,PA, tony mills,1,1,MD111,Not Applicable
251681,mlomedico,75993.47,240,Conditional Approval,Cookeville RV and Marine - TN154,Easy Care,TN,Cookeville,2026-08-22,2026-08-22,,2027,RV,New,754,43.58,7.82,jsmith,,19,8.24,3300,10964.12,false,,,9.74,Core,Core,1.3,0,,0,58537,771,Source One Financial Services,TN, jim lakes,1,1,TN154,Core
251563,,61743.94,180,Cancelled,Blue Compass RV - Bakersfield - Sales - NCA145,Blue Compass,CA,Bakersfield,2026-08-22,,,2026,RV,New,,0,0,jrubi,,,22.99,500,9565,false,,,23.99,Bronze,Bronze,1.24,0,,0,49934,,Source One Financial Services,CA, martha quiroz,0,0,NCA145,Business First
251689,mlomedico,18197.66,144,Booked,Fun Town RV - Indianapolis - IN215,Fun Town,IN,Edinburgh,2026-08-22,2026-08-26,2026-08-26,2022,RV,Used,750,26.37,2.35,jharrington1,5607,5582,8.49,2500,2500,false,14,11,7.39,Core,Core,0.91,181.98,1,0,19950,787,Source One Financial Services,IN, chase ackeret,1,0,IN215,Core
251567,,31998,180,Auto Decline,UNLIMITED RV - MO192,,MO,INDEPENDENCE,2026-08-22,,,2026,RV,Used,,65.62,17.03,jweller,,11,22.99,11000,11000,false,,,23.99,Bronze,Bronze,1.03,0,,0,31130,618,Source One Financial Services,KS, bill king,0,0,MO192,Business First
251537,lgrace,83222.09,180,Verifications Incomplete,A and L RV SALES LLC -Chocowinity - NC120,,NC,CHOCWINITY,2026-08-22,2026-08-31,,2027,RV,New,,34.14,6.27,jsmith,,12854,11.49,8000,8099.46,false,,3108,11.74,Silver 1,Not Applicable,1.1,832.22,1,0,75408,678,Connexus Credit Union,NC, ryan branch,1,1,NC120,Not Applicable
251411,avera,32409.5,144,Conditional Approval,UNITED RV CENTERS INC - GA150,,GA,CHATSWORTH,2026-08-22,2026-08-22,,2019,RV,Used,,33.23,5.67,jsmith,,42,14.99,5950,5950,false,,,15.99,Silver 1,Silver 1,1.12,0,,0,28950,647,Source One Financial Services,GA, ryan lasuer,1,1,GA150,Silver
251458,hhisek,19255.69,144,Auto Approval,RV DEPOT LLC - FL188,,FL,THONOTOSASSA,2026-08-22,2026-08-24,,2018,RV,Used,623,43.78,4.62,wstoutimore,,2931,10.49,3000,3000,false,,,11.99,Core,Core,0.71,0,,0,27000,750,Source One Financial Services,FL, valon topalli,1,1,FL188,Core
251611,mlomedico,48246.46,180,Auto Approval,Fun Town RV - Las Vegas - NV116,Fun Town,NV,Las Vegas,2026-08-22,2026-08-22,,2026,RV,New,757,38.93,3.11,ljablonoski,,11,7.49,0,0,false,,,8.99,Core,Core,1.11,0,,0,43593,825,Source One Financial Services,NV, julie ronquillo,1,1,NV116,Core
251565,avera,14783.23,120,Conditional Approval,Blue Compass RV - Macon - GA157,Blue Compass,GA,Byron,2026-08-22,2026-08-22,,2019,RV,Used,,7.19,6.46,jsmith,,21,11.24,1500,1500,false,,,12.74,Core,Core,0.8,0,,0,18500,681,Source One Financial Services,GA, zach carmichael,1,1,GA157,Core
251647,,25073.46,180,Auto Decline,CRABTREE RV CENTER INC - AR101,,AR,ALMA,2026-08-22,,,2027,RV,New,572,8.82,4.52,jweller,,0,14.99,2800,2800,false,,,15.99,Silver 2,Silver 2,0.77,0,,0,32378,624,Source One Financial Services,AR,,0,0,AR101,Silver
251401,hhisek,19624.73,144,Auto Approval,Sundown Marine Inc. - EOK109,EPIC,OK,Glenpool,2026-08-22,2026-08-22,,2027,Boat,New,,33.73,6.85,S1House,,316,12.24,2500,2500,false,,,13.24,Silver 1,Silver 1,1.04,0,,0,18960,673,Source One Financial Services,OK, jp lixie,1,1,EOK109,Silver
251691,ahunt,64387,180,Decline,MY RV SD - SCA112,,CA,EL CAJON,2026-08-22,,,2013,RV,Used,,29.88,16.42,jrubi,,14,15.49,4000,8000,false,,,16.49,Silver 1,Silver 1,0,0,,0,0,645,Source One Financial Services,CA,,0,0,SCA112,Silver
251609,lgrace,61014.5,240,Decline,"Campers Inn RV of Myrtle Beach, Inc - SC109",Campers Inn,SC,Myrtle Beach,2026-08-22,,,2026,RV,New,,61.37,9.73,jsmith,,12,9.74,0,19000,false,,,11.24,Core,Core,0.76,0,,0,80452.6,732,Source One Financial Services,SC, dion sexton,0,0,SC109,Core
251425,hhisek,39069.69,180,Conditional Approval,Greeneway RV Sales -WI441,,WI,Wisconsin Rapids,2026-08-22,2026-08-22,,2022,RV,Used,676,9.3,2.45,S1House,,16,10.74,9000,9000,false,,,12.24,Core,Core,0.92,0,,0,42500,683,Source One Financial Services,WI, cole pearson,1,1,WI441,Core
